Query_ID	Doc_ID	Rank	Score
1	875	1	1.2589926332881052
1	486	2	1.1115584027977157
1	13	3	1.1106229888042627
1	202	4	1.0216415294549814
1	184	5	0.8954213217083459
1	792	6	0.786964659663831
1	746	7	0.7662819404279336
1	879	8	0.6872140887302464
1	359	9	0.6319817560752996
1	1250	10	0.5728521475070278
1	51	11	0.5556419904317371
1	1111	12	0.5140807489047208
1	1389	13	0.5016368803630581
1	1340	14	0.4988704280025209
1	102	15	0.4496235652139721
1	817	16	0.43186447326506594
1	12	17	0.4270477517033028
1	141	18	0.42309536289741845
1	876	19	0.403446610324989
1	606	20	0.4027922903722657
1	1128	21	0.3939212587607205
1	747	22	0.3894730880241638
1	100	23	0.37123715751618663
1	800	24	0.3565512233464748
1	914	25	0.35305793140691444
1	316	26	0.34932968894187966
1	874	27	0.3492192465256925
1	1147	28	0.3470039266061006
1	1144	29	0.3430348264821838
1	584	30	0.3414578971353696
1	327	31	0.33617816652862337
1	878	32	0.3316457173202881
1	571	33	0.3301916234650376
1	429	34	0.3280799920569464
1	663	35	0.3258511350386477
1	585	36	0.32551235427102876
1	253	37	0.3244987392727635
1	1303	38	0.32366110336441456
1	168	39	0.3123431755841241
1	883	40	0.31182861978822984
1	315	41	0.3106016346314087
1	1089	42	0.30885558408105507
1	1169	43	0.3051663712525323
1	438	44	0.30254978614944383
1	436	45	0.3009375805032322
1	47	46	0.2997062927059082
1	1328	47	0.2945946834372276
1	391	48	0.2931451537096095
1	78	49	0.2900020134310743
1	687	50	0.2884030254347911
1	540	51	0.28752568117132304
1	349	52	0.2845187667289465
1	700	53	0.28326751537776496
1	1263	54	0.28133902358372176
1	142	55	0.27835023713639756
1	552	56	0.2777664849028601
1	215	57	0.27246878160049964
1	378	58	0.27244656657335004
1	303	59	0.2719218645268983
1	1380	60	0.27142055972542034
1	909	61	0.2707386037696061
1	56	62	0.27069172890698096
1	1050	63	0.26859898872083193
1	144	64	0.2669649798749667
1	563	65	0.26507077828459286
1	880	66	0.2625003018608394
1	925	67	0.25796327820411924
1	1268	68	0.2574979013354738
1	193	69	0.2563878009282705
1	1063	70	0.2560071442466325
1	959	71	0.2527541030102895
1	945	72	0.2497565307759454
1	437	73	0.2443046778341707
1	209	74	0.24216260942399248
1	101	75	0.24199680188516143
1	665	76	0.24012271012237502
1	203	77	0.23930488500615
1	435	78	0.23928796662774965
1	666	79	0.2387887756978742
1	670	80	0.23756784780616033
1	399	81	0.23672426525755402
1	29	82	0.23644873021749968
1	92	83	0.23622869685772296
1	398	84	0.23592728286046233
1	160	85	0.235264587186881
1	554	86	0.22989298756819657
1	725	87	0.22797527617295912
1	21	88	0.21861577997281467
1	1314	89	0.21837222184676094
1	1012	90	0.21738471124460726
1	593	91	0.21634892746727347
1	280	92	0.21218130878990177
1	1246	93	0.2113359203636487
1	630	94	0.2111540985567205
1	41	95	0.20933733744241048
1	159	96	0.20874308129629485
1	358	97	0.2070009446108952
1	1163	98	0.20204021055398377
1	285	99	0.2019169771559134
1	518	100	0.20152557877156582
1	497	101	0.20117219912616774
1	485	102	0.20057766841107708
1	158	103	0.19918890170673062
1	643	104	0.1973869466525968
1	963	105	0.19705113220131137
1	52	106	0.19644772100258406
1	1207	107	0.1964304618283926
1	542	108	0.19640435395722872
1	5	109	0.19515854312863598
1	500	110	0.19470897985067454
1	1155	111	0.1920102530408896
1	1215	112	0.1918033719725493
1	1300	113	0.18984716593227347
1	810	114	0.18903394970448262
1	1140	115	0.1874488093618162
1	707	116	0.18743075433874531
1	1197	117	0.18651034990081092
1	447	118	0.18532360055068284
1	814	119	0.18448001176452228
1	781	120	0.1839354957873044
1	638	121	0.1823849199649778
1	1201	122	0.18145362329677864
1	679	123	0.1811095269268425
1	524	124	0.17982546671665542
1	95	125	0.17927203348361873
1	1315	126	0.1789535147994467
1	181	127	0.177619505768419
1	283	128	0.17661288846499287
1	430	129	0.1759585370116215
1	623	130	0.17469266806138284
1	635	131	0.1741023017114721
1	799	132	0.17377028202584938
1	1161	133	0.17257281106714492
1	1002	134	0.17231146235589714
1	566	135	0.1718336627785567
1	1084	136	0.16996382004252755
1	302	137	0.16990231600059652
1	1348	138	0.16914171616546197
1	309	139	0.1683053536645781
1	1124	140	0.16649761540118413
1	564	141	0.16562897859429687
1	1168	142	0.16456529939251488
1	40	143	0.16427219435866747
1	685	144	0.16209609410805936
1	139	145	0.16003904775629652
1	1191	146	0.15906685963807954
1	1098	147	0.15806104442184693
1	911	148	0.15603864465802492
1	686	149	0.15421303901394592
1	406	150	0.15135634712242574
1	6	151	0.15105715304764936
1	1285	152	0.15093175393295147
1	53	153	0.15080785063298746
1	98	154	0.15054230932688453
1	295	155	0.1504422275568667
1	204	156	0.15030294122704807
1	550	157	0.14845501071659734
1	226	158	0.14606962617595667
1	120	159	0.14521382195975974
1	57	160	0.14502797765311304
1	251	161	0.14496831599830573
1	873	162	0.14490369578406256
1	579	163	0.14488276301613512
1	350	164	0.14472437474471692
1	1090	165	0.1444881995335998
1	464	166	0.1443336871498649
1	24	167	0.14404529634299115
1	1177	168	0.1433364218856005
1	776	169	0.1424335424464275
1	225	170	0.1421901144635082
1	559	171	0.14184113421321579
1	767	172	0.14110746814409933
1	1361	173	0.14069954996892392
1	981	174	0.14010722707304601
1	1264	175	0.13988407290380606
1	872	176	0.13868487747375094
1	493	177	0.1379621540331127
1	22	178	0.13766774545121957
1	1165	179	0.1367277294293332
1	572	180	0.136216017961656
1	431	181	0.13618665224421014
1	240	182	0.13459818196700654
1	1394	183	0.1341726729570798
1	252	184	0.13381464498040446
1	655	185	0.13355534310924266
1	973	186	0.1322349407796395
1	983	187	0.13217040505874805
1	1091	188	0.13124722471620096
1	395	189	0.1312045876179887
1	387	190	0.1309916124900264
1	668	191	0.1304239408312937
1	1219	192	0.12852250653648087
1	1395	193	0.12808968490012917
1	264	194	0.1266678933121958
1	774	195	0.12642906879090593
1	1393	196	0.12634404608017186
1	1167	197	0.12606562777879587
1	81	198	0.12548203852752288
1	982	199	0.12544556935124282
1	549	200	0.12496587290787747
2	746	1	1.228123465792022
2	202	2	1.0224639492231382
2	792	3	1.0041993852292426
2	12	4	0.9101905183752318
2	875	5	0.7931340137147284
2	141	6	0.6484437323494985
2	700	7	0.6319093253786131
2	47	8	0.6019624865237883
2	883	9	0.598696361014537
2	1250	10	0.5639071921326103
2	1379	11	0.5611124641753474
2	810	12	0.5596548422000979
2	909	13	0.5491875736710284
2	184	14	0.5337537781703974
2	724	15	0.5288918986059954
2	1111	16	0.5140807489047208
2	606	17	0.46531151343500615
2	725	18	0.4495067298566575
2	51	19	0.44468444250953687
2	585	20	0.4400426862498238
2	1380	21	0.43974697723572664
2	92	22	0.42108081751821735
2	1012	23	0.41171867887777114
2	834	24	0.4077573724516496
2	100	25	0.40690317137081605
2	876	26	0.3946909485766853
2	650	27	0.3746567584157054
2	884	28	0.37195377206044367
2	726	29	0.3714662627218505
2	497	30	0.36538307238915313
2	142	31	0.36485676623587326
2	395	32	0.35771601944857057
2	914	33	0.35305793140691444
2	316	34	0.34932968894187966
2	1169	35	0.34604009447677236
2	429	36	0.3447456192430906
2	833	37	0.34014043849389736
2	1089	38	0.3400466477365196
2	70	39	0.337114864760479
2	1246	40	0.33618554357606206
2	253	41	0.33167344092050866
2	1303	42	0.32874578322781656
2	968	43	0.3217783498277912
2	911	44	0.31137515303626195
2	1138	45	0.3079111479004846
2	368	46	0.3054346615911623
2	391	47	0.29957750104461256
2	663	48	0.2990774054251101
2	101	49	0.2922668475940663
2	687	50	0.2884030254347911
2	78	51	0.28601028668383555
2	835	52	0.2775689558338812
2	552	53	0.2775065463390607
2	264	54	0.27581191171089237
2	1170	55	0.27418841932607246
