Query_ID	Doc_ID	Rank	Score
1	486	1	14.593505051016493
1	184	2	12.920267181751239
1	51	3	11.796190874091467
1	13	4	11.53011588365745
1	746	5	10.304093892150942
1	12	6	9.99409544906835
1	359	7	9.966385464554257
1	875	8	8.995570913584247
1	792	9	8.726745902004003
1	878	10	8.106680040905346
1	747	11	7.973550091899005
1	1340	12	7.9731201825375235
1	56	13	7.921577957210772
1	879	14	7.7938399148466315
1	141	15	7.722935242414048
1	435	16	7.244352962884809
1	1144	17	7.094435369577631
1	663	18	6.940016855025156
1	78	19	6.685887014603883
1	876	20	6.531078400223933
1	665	21	6.479793361716773
1	573	22	6.133809512189165
1	606	23	6.131644599733781
1	1328	24	6.0885422194592
1	584	25	6.081302975812756
1	202	26	5.947547774121092
1	253	27	5.903580328487857
1	315	28	5.736144764530815
1	29	29	5.702049365703387
1	944	30	5.671342694199017
1	874	31	5.581976919077464
1	1263	32	5.575060198797609
1	1163	33	5.43907014089261
1	1147	34	5.4280817931406435
1	685	35	5.306914980611404
1	817	36	5.240329305456969
1	1268	37	5.127477497023774
1	327	38	5.1191121357782645
1	1169	39	5.1160803741319665
1	540	40	5.056119561377491
1	1128	41	5.02830930150208
1	781	42	5.025288419271215
1	800	43	5.0152437893063695
1	280	44	5.014888815893197
1	378	45	4.986307668430823
1	349	46	4.8899607726434775
1	1380	47	4.84900963061593
1	316	48	4.820340177901747
1	1155	49	4.762821772551984
1	283	50	4.746283993180819
1	1111	51	4.741088046013634
1	193	52	4.692957476571279
1	1250	53	4.692253953807751
1	102	54	4.62413618128632
1	799	55	4.607430167859499
1	429	56	4.586365709425506
1	1389	57	4.566686406493545
1	92	58	4.55272492571218
1	571	59	4.514368822403065
1	14	60	4.497351962118074
1	100	61	4.443067915918585
1	1186	62	4.433688301265676
1	1300	63	4.417366261236475
1	329	64	4.411484092416364
1	497	65	4.363316377202398
1	1050	66	4.307135978872234
1	700	67	4.285548587532346
1	1063	68	4.270857764826761
1	635	69	4.256672802319334
1	209	70	4.243846669372708
