Query_ID	Doc_ID	Rank	Score
1	51	1	15.786841629112189
1	486	2	15.366853726046516
1	184	3	14.368138032712727
1	13	4	11.683543665026463
1	792	5	11.66752551621418
1	746	6	11.643163725039084
1	12	7	11.260663710873347
1	435	8	9.629416205235135
1	875	9	9.599473212536653
1	359	10	9.488304856747062
1	747	11	9.278411039133834
1	878	12	9.161027156489588
1	1268	13	9.087402636448015
1	1340	14	8.98216375596231
1	141	15	8.69955273216995
1	665	16	8.681518799815153
1	573	17	8.363839817170332
1	879	18	8.320742118956993
1	1144	19	8.310657745636519
1	56	20	8.098981289017223
1	78	21	8.046818837334445
1	252	22	7.98287885909539
1	1328	23	7.816048143697563
1	315	24	7.710695442860356
1	1147	25	7.619418603193631
1	29	26	7.55491971512129
1	663	27	7.498680003877998
1	1263	28	7.480868754796347
1	876	29	7.403186047452456
1	1361	30	7.375393992501469
1	202	31	7.103313826996491
1	606	32	6.991218374896089
1	584	33	6.984052207467716
1	14	34	6.8855761296121445
1	329	35	6.740748740561225
1	944	36	6.722336554069926
1	1246	37	6.694568686596602
1	253	38	6.66177953687781
1	685	39	6.572578830233786
1	1300	40	6.53500004504328
1	1128	41	6.514717391736296
1	1163	42	6.512304238143242
1	101	43	6.401405140665855
1	251	44	6.360425462261608
1	874	45	6.2057185416258775
1	160	46	6.100705029313209
1	781	47	6.079376643854044
1	914	48	6.075935473274269
1	300	49	6.042425322962586
1	1380	50	5.908538983915619
1	280	51	5.848891714321667
1	638	52	5.764849870923716
1	576	53	5.7202578351408055
1	1143	54	5.696358632747272
1	1169	55	5.678261051179504
1	817	56	5.643488634791879
1	800	57	5.640119850701054
1	378	58	5.591397033688519
1	193	59	5.577380479082876
1	1155	60	5.576276559799979
1	62	61	5.566399996281227
1	799	62	5.562057392514991
1	168	63	5.527729712924291
1	104	64	5.526651698799643
1	1003	65	5.523659582522859
1	540	66	5.447547500431021
1	1072	67	5.444206118629178
1	92	68	5.437924663204082
1	707	69	5.415647961398781
1	316	70	5.399993146621244
1	1250	71	5.380271950682635
1	453	72	5.369076425691717
1	311	73	5.350307513608254
1	172	74	5.304772016731742
1	880	75	5.242585434648857
1	565	76	5.223618280987774
1	219	77	5.175531783190625
1	1168	78	5.171903725203821
1	571	79	5.162924680632857
1	204	80	5.161465932325607
1	1389	81	5.156508762961387
1	1149	82	5.14446990807939
1	1315	83	5.134299505038804
1	1111	84	5.129816004735001
1	209	85	5.10549501484795
1	309	86	5.049898186328198
1	429	87	5.040771358799904
1	497	88	5.0167822608328185
1	635	89	4.9977356187729125
1	495	90	4.9929501032254064
1	552	91	4.958384211961397
1	102	92	4.946594589501734
1	1050	93	4.916290326699059
1	100	94	4.8720288195152675
1	563	95	4.86141967230594
1	700	96	4.8561126711751825
1	1089	97	4.840312666848505
1	1063	98	4.814895780280212
1	283	99	4.728015551893328
1	95	100	4.713681476361127
1	1201	101	4.70572600056467
1	36	102	4.685906728829931
1	244	103	4.676442791340046
1	292	104	4.6597274474843635
1	542	105	4.658250478979402
1	1303	106	4.575389912382069
1	526	107	4.57184088394924
1	1335	108	4.537859853502905
1	42	109	4.534240252617378
1	52	110	4.526898972670187
1	1167	111	4.5143782536161305
1	519	112	4.5107866833165575
1	717	113	4.4927238168332035
1	240	114	4.46881555270754
1	332	115	4.4522751991761025
1	572	116	4.423066802715759
1	1012	117	4.410447272526456
1	391	118	4.387647767826983
1	349	119	4.38702204887704
1	430	120	4.38489154568132
1	911	121	4.381513870289062
1	883	122	4.361119949847398
1	203	123	4.346668544037914
1	1362	124	4.324069969596602
1	945	125	4.316703656568475
1	729	126	4.286142059953791
1	1064	127	4.282679416877992
1	374	128	4.277605765454576
1	25	129	4.275526944732082
1	976	130	4.269141596583406
1	438	131	4.2469242688020294
1	436	132	4.238273793538923
1	82	133	4.221386169170326
1	302	134	4.219904484393387
1	725	135	4.216934119954068
1	53	136	4.199478808424099
1	925	137	4.1842556502989
1	195	138	4.169739338997612
1	982	139	4.165787742844973
1	585	140	4.1612029588561725
1	47	141	4.149840239701592
1	588	142	4.143755597285182
1	1212	143	4.127439805148356
1	630	144	4.119293464825578
1	327	145	4.1147629751074275
1	1219	146	4.08533548287737
1	686	147	4.077855790604664
1	236	148	4.063557431606547
1	564	149	4.063463330241729
1	666	150	4.041427796548199
1	1186	151	4.0351113326727015
1	142	152	4.027955605867467
1	24	153	4.02046956193524
1	1197	154	4.015691014634962
1	1165	155	4.006914498448663
1	431	156	3.9854127171708162
1	740	157	3.98062645658173
1	1124	158	3.9770963591340363
1	1305	159	3.943344451126681
1	262	160	3.9430769679241
1	522	161	3.932794168585152
1	28	162	3.9321457191175995
1	670	163	3.9287284401862386
1	293	164	3.904816911523586
1	493	165	3.902920507974798
1	394	166	3.8997793770125835
1	909	167	3.8996494868791576
1	566	168	3.869791739623896
1	1213	169	3.8687465616619456
1	1166	170	3.862971465280952
1	1164	171	3.8494574155402232
1	962	172	3.8318258873000945
1	197	173	3.811023312864182
1	285	174	3.807021014560112
1	373	175	3.8051365486567477
1	1034	176	3.803846288557134
1	640	177	3.789839705753363
1	305	178	3.7893251179267455
1	1194	179	3.783800880651805
1	395	180	3.7785883909484923
1	719	181	3.759982186376181
1	147	182	3.7369730372134256
1	593	183	3.736778985766459
1	1191	184	3.7343645826942873
1	328	185	3.6765381650851126
1	303	186	3.6688019455318046
1	1098	187	3.6349238635860743
1	1338	188	3.6296864996404006
1	456	189	3.6165432614783226
1	414	190	3.6114772785678033
1	917	191	3.6056366145709573
1	811	192	3.6014535573007103
1	294	193	3.593397733231943
1	755	194	3.5769986422886397
1	655	195	3.5676238381116385
1	174	196	3.548820784544796
1	711	197	3.538620439476829
1	358	198	3.530929689500846
1	1392	199	3.53005392039214
1	625	200	3.5198180657310907
2	12	1	19.69491484998015
2	746	2	18.04643874315357
2	792	3	14.25653628850893
2	51	4	11.631699239520195
2	810	5	11.335033832166282
2	700	6	11.123129075456259
2	141	7	10.816153108924693
2	1380	8	10.418958026447227
2	92	9	9.65556476310487
2	184	10	9.425075336481338
2	1169	11	9.334029579972556
2	712	12	8.965201367153385
2	606	13	8.952723058049463
2	100	14	8.774275458270337
2	909	15	8.706096949599269
2	781	16	8.5255352609205
2	47	17	8.442256998499968
2	1089	18	8.43043724934056
2	725	19	8.349017682591121
2	1379	20	8.325330538820172
2	497	21	8.314483519591548
2	395	22	8.24519700311684
2	883	23	8.235557083162785
2	78	24	7.946273624295864
2	253	25	7.9347327619932075
2	747	26	7.742194025782422
2	875	27	7.667827866933168
2	1012	28	7.631736528114298
2	724	29	7.617112522552173
2	1361	30	7.57055077115105
2	202	31	7.327471161691653
2	70	32	7.3273385654340935
2	1170	33	7.231007656479289
2	1246	34	7.206914738818504
2	911	35	7.199282743125573
2	1147	36	7.07882070123086
2	14	37	7.063401113512995
2	1263	38	6.9526328955309005
2	884	39	6.936690638859137
2	876	40	6.793498529355591
2	195	41	6.780526467381624
2	1331	42	6.767364521775627
2	1095	43	6.592370872948512
2	726	44	6.527125974629958
2	251	45	6.360427203585056
2	1197	46	6.3441550293918665
2	316	47	6.236233583926028
2	1163	48	6.219736875847381
2	172	49	6.083425477413409
2	75	50	6.076925194774791
2	833	51	5.966044657642291
2	429	52	5.953044457493719
2	1063	53	5.919576137788011
2	52	54	5.887928079415352
2	574	55	5.842548448031147
2	101	56	5.8245135978635
2	862	57	5.821551785697234
2	638	58	5.754485624453524
2	640	59	5.71643407124886
2	804	60	5.585450993771673
2	1303	61	5.577576002085906
2	805	62	5.56396582824672
2	658	63	5.445722402629867
2	435	64	5.3120175773293985
2	321	65	5.302174532424857
2	209	66	5.2750191937596576
2	486	67	5.251201359460541
2	834	68	5.226655862916219
2	76	69	5.213379263097631
2	1144	70	5.168409357525778
2	1300	71	5.151638999182786
2	1217	72	5.141308880130172
2	1111	73	5.1298180305098136
2	685	74	5.126016918703442
2	836	75	5.119701351449213
2	715	76	5.106902166448776
2	837	77	5.0962754566482245
2	264	78	5.084839781334849
2	731	79	5.070263393653722
2	1392	80	5.069888914148565
2	391	81	5.042063132848418
2	315	82	5.010742607539318
2	1328	83	4.957341568656302
2	36	84	4.948951928742002
2	441	85	4.927263360509476
2	835	86	4.88990316701104
2	979	87	4.861620301843032
2	284	88	4.861568338236561
2	203	89	4.848792164567387
2	1011	90	4.8089065572507605
2	416	91	4.798690084838856
2	914	92	4.717967224869935
2	29	93	4.706579286793278
2	280	94	4.693124083000501
2	1309	95	4.681059715001639
2	1008	96	4.668080164571061
2	193	97	4.659396752290131
2	1165	98	4.656978481854011
2	1167	99	4.647801946957556
2	663	100	4.643422672323224
2	729	101	4.631953368152038
2	798	102	4.626132685178651
2	860	103	4.625397926262609
2	430	104	4.604325745390999
2	288	105	4.58341520962035
2	799	106	4.580955774119178
2	1003	107	4.574624051319696
2	654	108	4.555183110173838
2	1268	109	4.518731342048142
2	1250	110	4.456097633904404
2	142	111	4.445041882019175
2	756	112	4.437819303212867
2	1124	113	4.4197442117130485
2	1007	114	4.415401994879519
2	373	115	4.3949477951183145
2	1158	116	4.391912828527774
2	364	117	4.375147373812009
2	204	118	4.373478587052518
2	374	119	4.349615488963392
2	1155	120	4.325227399629544
2	945	121	4.316706217344041
2	1168	122	4.304360511627727
2	431	123	4.3015498250520805
2	1002	124	4.294284489899941
2	1320	125	4.28470128789378
2	83	126	4.236623773506308
2	650	127	4.225194943884828
2	588	128	4.196455413186566
2	925	129	4.184258669415164
2	309	130	4.174876413311232
2	552	131	4.156588914760093
2	345	132	4.11758439102458
2	275	133	4.114444954577269
2	997	134	4.107525786916134
2	1042	135	4.103983115860661
2	453	136	4.098111839994781
2	878	137	4.079817122541663
2	1224	138	4.066437968766887
2	723	139	4.043040027125112
2	302	140	4.008220013562081
2	244	141	3.9902646324654136
2	1327	142	3.9874988751008136
2	762	143	3.9849875858262975
2	695	144	3.9757353073189377
2	1006	145	3.950682886680469
2	187	146	3.9499860451950437
2	870	147	3.9400179490226432
2	378	148	3.929413391132605
2	908	149	3.9271554565590043
2	720	150	3.9028655926601843
2	28	151	3.888294749281334
2	1005	152	3.8861867848238143
2	1166	153	3.8629735859657117
2	812	154	3.8581786003911933
2	1010	155	3.843990293189698
2	1004	156	3.8359043569148747
2	968	157	3.8201102496350625
2	1377	158	3.798428509682256
2	1009	159	3.795232080542918
2	1072	160	3.78962998511247
2	981	161	3.7650514175922822
2	625	162	3.74566680276706
2	293	163	3.738860708020979
2	593	164	3.736781700185702
2	641	165	3.7239279927730986
2	285	166	3.7177844962617934
2	82	167	3.71151765100954
2	311	168	3.6868233193626025
2	1000	169	3.6807903162393796
2	893	170	3.6721632248836187
2	320	171	3.6707888909769375
2	1130	172	3.626449454768182
2	874	173	3.617983128674986
2	1195	174	3.582154388921265
2	896	175	3.5813174562538297
2	58	176	3.5517373884044448
2	322	177	3.542725148316071
2	220	178	3.5382272192172666
